epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,5.53750285255,0.062405873494,5.11158019099,0.0164331896552,-1,-1
1,4.59652036428,0.125988328313,3.97908813789,0.106815732759,-1,-1
2,4.20119261742,0.168415850904,3.92624210489,0.189655172414,-1,-1
3,4.05607413168,0.201924887048,3.09924603742,0.248787715517,-1,-1
4,3.7724380644,0.236634036145,3.04053954831,0.282462284483,-1,-1
5,3.64665174341,0.261012801205,25.2216133578,0.124595905172,-1,-1
6,3.34789309731,0.289274284639,2.75710683856,0.342268318966,-1,-1
7,3.23537580866,0.305087537651,2.99564680971,0.332974137931,-1,-1
8,3.07988589499,0.32805440512,2.65365401219,0.35546875,-1,-1
9,2.98762275153,0.33890248494,2.62336555432,0.3671875,-1,-1
10,2.86004023523,0.35991622741,2.65700541899,0.408943965517,-1,-1
11,2.73862184171,0.371964420181,2.37399304324,0.429418103448,-1,-1
12,2.63170210712,0.382388930723,2.31018861203,0.44302262931,-1,-1
13,2.54948491612,0.39069559488,2.35272950756,0.440193965517,-1,-1
14,2.44616309526,0.402461408133,2.35286751287,0.41958512931,-1,-1
15,2.36343871219,0.415027296687,2.30372495692,0.438038793103,-1,-1
16,2.28700488913,0.425334149096,2.0907226246,0.474407327586,-1,-1
17,2.19853014328,0.433923192771,2.17127796699,0.441002155172,-1,-1
18,2.13072466814,0.443406438253,2.06796106388,0.468345905172,-1,-1
19,2.06169064469,0.457243034639,1.9913614084,0.475754310345,-1,-1
20,2.00234720326,0.467667545181,1.98238508249,0.484779094828,-1,-1
21,1.96068984809,0.477009600904,1.97422844172,0.477909482759,-1,-1
22,1.93327593624,0.480751129518,1.83173234093,0.513604525862,-1,-1
23,1.88719227264,0.490116716867,1.85784421296,0.505926724138,-1,-1
24,1.8696456591,0.49508189006,1.81893236267,0.513469827586,-1,-1
25,1.84632869334,0.500329442771,1.72149296465,0.537311422414,-1,-1
26,1.80136603332,0.511506965361,1.79283898041,0.526131465517,-1,-1
27,1.77810386254,0.515201430723,1.8358399087,0.511449353448,-1,-1
28,1.75489755065,0.517578125,1.73838108778,0.535290948276,-1,-1
29,1.7327017899,0.525884789157,1.75305418722,0.531923491379,-1,-1
30,1.7160417118,0.528308546687,1.71648515298,0.535964439655,-1,-1
31,1.68857062653,0.536991716867,1.68613142392,0.55307112069,-1,-1
32,1.67243376267,0.539415474398,1.74545098173,0.537042025862,-1,-1
33,1.63879107316,0.549887048193,1.64595260702,0.557920258621,-1,-1
34,1.63320228745,0.551016566265,1.79739006634,0.527747844828,-1,-1
35,1.61470549437,0.550993034639,1.66414185434,0.554283405172,-1,-1
36,1.59439013162,0.555134600904,1.58100562877,0.574084051724,-1,-1
37,1.57833754262,0.56257059488,1.60820714564,0.571794181034,-1,-1
38,1.5588364558,0.567206325301,1.66510738175,0.549703663793,-1,-1
39,1.55096028225,0.56842996988,1.61660530855,0.558189655172,-1,-1
40,1.5247834332,0.570689006024,1.60584186891,0.569369612069,-1,-1
41,1.51041805565,0.577019013554,1.63049505291,0.558728448276,-1,-1
42,1.50225142291,0.579230986446,1.58769277663,0.567079741379,-1,-1
43,1.49349238607,0.578572100904,1.61243748459,0.563442887931,-1,-1
44,1.4854796852,0.581607680723,1.51429323698,0.587957974138,-1,-1
45,1.46994583147,0.586902296687,1.65664522607,0.557516163793,-1,-1
46,1.45203490896,0.587514118976,1.5694555928,0.574488146552,-1,-1
47,1.43835692592,0.592691076807,1.5711333094,0.57583512931,-1,-1
48,1.43127935407,0.595914909639,1.57386309731,0.578259698276,-1,-1
49,1.42149485414,0.597420933735,1.63573098799,0.567214439655,-1,-1
50,1.4124184811,0.596973832831,1.54661727568,0.581088362069,-1,-1
51,1.40041050674,0.599797628012,1.5085626594,0.589574353448,-1,-1
52,1.39370882296,0.604598079819,1.5469433768,0.583108836207,-1,-1
53,1.37943213496,0.606762989458,1.59771329576,0.570581896552,-1,-1
54,1.37996501592,0.605021649096,1.5572133537,0.58041487069,-1,-1
55,1.35835233959,0.610951618976,1.57254993504,0.578125,-1,-1
56,1.3514541208,0.612245858434,1.53186720199,0.589439655172,-1,-1
57,1.35196508377,0.611987010542,1.54755959429,0.586072198276,-1,-1
58,1.34013741239,0.616222703313,1.52907341719,0.586880387931,-1,-1
59,1.32518179338,0.620270143072,1.50130757587,0.590113146552,-1,-1
60,1.32232086576,0.62008189006,1.65140874427,0.557246767241,-1,-1
61,1.3148373825,0.622246799699,1.56146361088,0.580684267241,-1,-1
62,1.30538454221,0.62405873494,1.4862404219,0.597925646552,-1,-1
63,1.29749718865,0.625164721386,1.51044343463,0.591056034483,-1,-1
64,1.29137065091,0.626929593373,1.47498356679,0.6015625,-1,-1
65,1.27754588569,0.630953501506,1.56025663738,0.588900862069,-1,-1
66,1.27790632736,0.630153426205,1.4882639256,0.597925646552,-1,-1
67,1.26815624643,0.63288309488,1.49634902231,0.595905172414,-1,-1
68,1.26514413594,0.633989081325,1.48211754191,0.604525862069,-1,-1
69,1.25743925248,0.634106739458,1.47389216259,0.603448275862,-1,-1
70,1.24141634588,0.638530685241,1.56121935516,0.578529094828,-1,-1
71,1.23777495468,0.639048381024,1.43956877856,0.611260775862,-1,-1
72,1.23811220135,0.640907379518,1.47992885524,0.599003232759,-1,-1
73,1.2307866406,0.641919239458,1.5790508595,0.580280172414,-1,-1
74,1.22049081361,0.643142884036,1.46635776347,0.601831896552,-1,-1
75,1.22988589288,0.643025225904,1.45311868396,0.610721982759,-1,-1
76,1.21401996031,0.646507906627,1.44296548284,0.610721982759,-1,-1
77,1.20780832311,0.647331513554,1.44446394978,0.612338362069,-1,-1
78,1.20175832097,0.648602221386,1.45494546356,0.607893318966,-1,-1
79,1.19777594363,0.651896649096,1.49244111982,0.602370689655,-1,-1
80,1.19489220467,0.650837725904,1.44600456542,0.611934267241,-1,-1
81,1.18889660056,0.650131777108,1.44343519827,0.611126077586,-1,-1
82,1.17798700229,0.655473456325,1.55360755838,0.589035560345,-1,-1
83,1.16673648106,0.658156061747,1.47212869751,0.605603448276,-1,-1
84,1.17001533939,0.656344126506,1.53686976433,0.596848060345,-1,-1
85,1.16110349653,0.658838478916,1.45223999023,0.607354525862,-1,-1
86,1.1629516328,0.658532567771,1.47422442765,0.606007543103,-1,-1
87,1.14282278016,0.666180346386,1.50475544354,0.596578663793,-1,-1
88,1.15271716807,0.661238704819,1.52549303811,0.598060344828,-1,-1
89,1.14487942407,0.663544804217,1.47062892544,0.608566810345,-1,-1
90,1.13696738539,0.666886295181,1.41664227741,0.619612068966,-1,-1
91,1.12935408178,0.667003953313,1.4472080983,0.613820043103,-1,-1
92,1.13217532599,0.667145143072,1.53442826353,0.592537715517,-1,-1
93,1.11735685385,0.672675075301,1.43898080752,0.614224137931,-1,-1
94,1.12646516888,0.668462914157,1.45100727369,0.613550646552,-1,-1
95,1.11158986946,0.670910203313,1.53287014057,0.602640086207,-1,-1
96,1.11300905498,0.673569277108,1.44618863998,0.617322198276,-1,-1
97,1.11233648837,0.671121987952,1.43866703223,0.617726293103,-1,-1
98,1.10048192686,0.675169427711,1.44798472215,0.611126077586,-1,-1
99,1.09703380659,0.676393072289,1.46216323869,0.611126077586,-1,-1
test set performance,-1,-1,-1,-1,1.45370089091,0.612179487179
