epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,5.14124827643,0.0801957831325,5.30430289795,0.0385237068966,-1,-1
1,4.23119311807,0.162250564759,3.78575493961,0.18359375,-1,-1
2,3.87067923201,0.211761106928,3.14499057984,0.239224137931,-1,-1
3,3.6045674258,0.254423945783,2.92685375954,0.302936422414,-1,-1
4,3.28935417641,0.29640436747,2.72520304548,0.340517241379,-1,-1
5,3.10098612739,0.32758377259,2.66642586527,0.370959051724,-1,-1
6,2.89724199025,0.355327560241,2.67524711428,0.387257543103,-1,-1
7,2.76193834572,0.377376694277,2.40150890268,0.428609913793,-1,-1
8,2.62515006654,0.39641378012,2.81438271342,0.359240301724,-1,-1
9,2.51796019113,0.409873870482,2.24013615271,0.42578125,-1,-1
10,2.38743924233,0.427922628012,2.23549430946,0.465786637931,-1,-1
11,2.28828611611,0.440817959337,2.1330429665,0.459994612069,-1,-1
12,2.18008108275,0.460608057229,2.30353698648,0.465113146552,-1,-1
13,2.10260418883,0.469503012048,1.99873092462,0.484375,-1,-1
14,2.0018103945,0.487245858434,1.95200934081,0.488146551724,-1,-1
15,1.90956282975,0.497293862952,2.04010918634,0.478313577586,-1,-1
16,1.84203062395,0.509059676205,2.05734485388,0.472790948276,-1,-1
17,1.77505374062,0.519743034639,1.78314371972,0.525996767241,-1,-1
18,1.72072262865,0.530685240964,1.8260631438,0.511179956897,-1,-1
19,1.67268755673,0.541886295181,1.84680178248,0.514143318966,-1,-1
20,1.62347242487,0.551816641566,1.74061625579,0.537580818966,-1,-1
21,1.57714976747,0.561323418675,1.71304579233,0.539197198276,-1,-1
22,1.54659121475,0.56828878012,1.72365806637,0.540140086207,-1,-1
23,1.507517615,0.578477974398,1.65067858532,0.560344827586,-1,-1
24,1.47106490832,0.588173004518,1.64510165412,0.562769396552,-1,-1
25,1.44164521687,0.593891189759,1.64528460955,0.561557112069,-1,-1
26,1.40763033083,0.601468373494,1.61104734191,0.568965517241,-1,-1
27,1.39237584623,0.606927710843,1.69617009163,0.547144396552,-1,-1
28,1.36006681459,0.613022402108,1.60900450164,0.574353448276,-1,-1
29,1.3394202678,0.620034826807,1.63354290765,0.563038793103,-1,-1
30,1.30625000919,0.625352974398,1.56165390385,0.574353448276,-1,-1
31,1.27964163922,0.632859563253,1.57616985872,0.581896551724,-1,-1
32,1.26805633953,0.637307040663,1.58977328498,0.574622844828,-1,-1
