epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
45,0.241613468095,0.933467741935,6.1928387809,0.140090811966,-1,-1
46,0.245759757176,0.923387096774,6.66976313306,0.140491452991,-1,-1
47,0.212618049114,0.936491935484,6.29220832107,0.147569444444,-1,-1
48,0.177684008835,0.954637096774,6.24022318155,0.148771367521,-1,-1
49,0.175406718927,0.949596774194,6.16204192496,0.146233974359,-1,-1
50,0.172117202993,0.953629032258,6.33763018836,0.13514957265,-1,-1
51,0.171103336518,0.953629032258,6.47753592638,0.149439102564,-1,-1
52,0.161261797612,0.952620967742,6.64019331973,0.142628205128,-1,-1
53,0.121129623224,0.970766129032,6.39808903189,0.142761752137,-1,-1
54,0.125269444359,0.962701612903,6.50394818925,0.137820512821,-1,-1
55,0.136413592124,0.959677419355,6.5525683134,0.144764957265,-1,-1
56,0.149336796374,0.954637096774,6.42831169031,0.135950854701,-1,-1
57,0.148620155189,0.956653225806,6.26080169841,0.150908119658,-1,-1
58,0.141632867797,0.961693548387,6.51882882607,0.124866452991,-1,-1
59,0.132737145969,0.965725806452,6.54613272757,0.138621794872,-1,-1
60,0.109662909001,0.96875,6.65622510462,0.141826923077,-1,-1
61,0.117205046718,0.96875,6.54877778811,0.141159188034,-1,-1
62,0.15214122285,0.951612903226,6.58475235385,0.133413461538,-1,-1
63,0.152348801494,0.949596774194,6.81630344676,0.132211538462,-1,-1
64,0.125152695954,0.962701612903,6.48343520898,0.143696581197,-1,-1
65,0.116383434363,0.960685483871,7.04291914467,0.140090811966,-1,-1
66,0.150242886236,0.95564516129,7.2927733568,0.131543803419,-1,-1
67,0.157360656608,0.95564516129,6.87074912919,0.135416666667,-1,-1
68,0.1306516718,0.963709677419,6.85546693435,0.144364316239,-1,-1
69,0.104131763681,0.96875,7.11077013383,0.129407051282,-1,-1
70,0.114642741099,0.963709677419,6.84398624836,0.130341880342,-1,-1
71,0.13847491073,0.960685483871,7.26907564228,0.139556623932,-1,-1
72,0.119328193246,0.957661290323,7.47353345716,0.127403846154,-1,-1
73,0.10941219438,0.967741935484,7.09458353377,0.137019230769,-1,-1
74,0.11740977239,0.959677419355,6.85937280533,0.141960470085,-1,-1
75,0.110891372266,0.970766129032,7.10589576379,0.140892094017,-1,-1
76,0.104179108786,0.96875,7.40374549637,0.149172008547,-1,-1
77,0.120336654326,0.956653225806,7.25870987493,0.135016025641,-1,-1
78,0.0963297577935,0.975806451613,6.92079592566,0.151175213675,-1,-1
79,0.0868542406317,0.975806451613,6.91321439621,0.148504273504,-1,-1
80,0.0621173058246,0.984879032258,6.85720391559,0.147569444444,-1,-1
81,0.0906648946355,0.969758064516,7.02169653391,0.138488247863,-1,-1
82,0.0995565103667,0.974798387097,6.85777463057,0.151842948718,-1,-1
83,0.109229587259,0.969758064516,7.02454371738,0.149305555556,-1,-1
84,0.0934655912701,0.96875,7.56091101964,0.143162393162,-1,-1
85,0.107765636076,0.970766129032,7.2894631451,0.136084401709,-1,-1
86,0.13406553537,0.964717741935,7.72333357273,0.12686965812,-1,-1
87,0.12750115534,0.958669354839,7.44113637443,0.138354700855,-1,-1
88,0.154791552453,0.959677419355,7.56147478177,0.132879273504,-1,-1
89,0.125541142398,0.959677419355,7.74478008401,0.13141025641,-1,-1
90,0.0781391247386,0.979838709677,7.66499436615,0.136084401709,-1,-1
91,0.0925946182782,0.96875,7.5806941008,0.132478632479,-1,-1
92,0.0856471552904,0.976814516129,7.65671391365,0.144898504274,-1,-1
93,0.119344902706,0.971774193548,8.73962362607,0.123263888889,-1,-1
94,0.11827604028,0.95564516129,7.41029347721,0.140090811966,-1,-1
95,0.105183556436,0.969758064516,8.23521863293,0.141426282051,-1,-1
96,0.0887170314128,0.966733870968,7.59360809,0.137686965812,-1,-1
97,0.0857321302136,0.970766129032,7.55870451479,0.136752136752,-1,-1
98,0.0987890766363,0.972782258065,7.65524234731,0.113514957265,-1,-1
99,0.0788486339152,0.976814516129,7.29416461684,0.130608974359,-1,-1
test set performance,-1,-1,-1,-1,6.08413339273,0.141225961538
