epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,4.78011342416,0.0666180346386,5.11616077094,0.0249191810345,-1,-1
1,4.20288437461,0.129541603916,10.947950692,0.101966594828,-1,-1
2,3.81399627263,0.181052334337,3.42038624862,0.216594827586,-1,-1
3,3.6104322478,0.214349585843,3.82792549709,0.170123922414,-1,-1
4,3.3195540273,0.26124811747,3.38190724521,0.289870689655,-1,-1
5,3.0818206632,0.300640060241,2.87981566067,0.328259698276,-1,-1
6,2.85677953298,0.329278049699,3.47841057695,0.343076508621,-1,-1
7,2.77214426736,0.347750376506,2.52482193092,0.382139008621,-1,-1
8,2.62186126034,0.378482680723,2.65590148548,0.373653017241,-1,-1
9,2.41854440699,0.40961502259,2.32596143361,0.402747844828,-1,-1
10,2.29172881504,0.431593561747,2.55658679173,0.435614224138,-1,-1
11,2.16909224908,0.45656061747,2.06569938413,0.469019396552,-1,-1
12,2.0583551185,0.476421310241,2.00279429041,0.467941810345,-1,-1
13,1.99004956577,0.491834525602,2.03678460368,0.461745689655,-1,-1
14,1.90075294763,0.515342620482,2.04201762019,0.475484913793,-1,-1
15,1.78438937197,0.534520896084,2.41512486647,0.483297413793,-1,-1
16,1.69986123062,0.55711125753,2.19182605168,0.466056034483,-1,-1
17,1.61469464848,0.575112951807,2.01720989573,0.478448275862,-1,-1
18,1.51292634154,0.598056287651,1.92729031218,0.510506465517,-1,-1
19,1.42580997208,0.610622176205,2.05607643621,0.494881465517,-1,-1
20,1.31561344826,0.634742093373,1.9101773151,0.523033405172,-1,-1
21,1.25042343229,0.649684676205,1.78261252929,0.548760775862,-1,-1
22,1.15584103961,0.672392695783,1.90817548694,0.52734375,-1,-1
23,1.06362877301,0.687382341867,1.9861003181,0.531654094828,-1,-1
24,1.01576812727,0.702913215361,1.87021042766,0.546066810345,-1,-1
25,0.932231411517,0.722632718373,1.91754116067,0.538658405172,-1,-1
26,0.870925533484,0.737434111446,1.92583603489,0.553744612069,-1,-1
27,0.803020305124,0.752211972892,1.93134212083,0.554148706897,-1,-1
28,0.751823873495,0.765625,1.92770911907,0.551454741379,-1,-1
29,0.695908619966,0.787085843373,2.07265127733,0.548356681034,-1,-1
30,0.659071402288,0.791792168675,2.08806959925,0.544989224138,-1,-1
31,0.614287436368,0.803981551205,2.04323915572,0.556438577586,-1,-1
32,0.562083710209,0.818406438253,2.00669285552,0.558863146552,-1,-1
33,0.537924968065,0.828925075301,2.15070621515,0.544719827586,-1,-1
34,0.51609680649,0.835890436747,2.08850473371,0.555765086207,-1,-1
35,0.480847250401,0.845726656627,2.24314100372,0.542025862069,-1,-1
36,0.456031661795,0.855751129518,2.16416183011,0.555630387931,-1,-1
37,0.420831375991,0.863445971386,2.18548536917,0.558459051724,-1,-1
38,0.413398421717,0.866905120482,2.2037550026,0.557112068966,-1,-1
39,0.388675691537,0.874011671687,2.2083724881,0.55859375,-1,-1
40,0.37193335898,0.879400414157,2.17611151317,0.562769396552,-1,-1
41,0.365899335189,0.881965361446,2.31460912885,0.556573275862,-1,-1
42,0.33847896077,0.890530873494,2.22865035822,0.563173491379,-1,-1
43,0.34008296339,0.890930911145,2.39321292269,0.541487068966,-1,-1
44,0.326316630445,0.894860692771,2.30242682325,0.563038793103,-1,-1
45,0.321106240153,0.895378388554,2.24691329126,0.568426724138,-1,-1
46,0.306802431121,0.900272966867,2.241612903,0.569100215517,-1,-1
47,0.295134108805,0.903214420181,2.32555016567,0.558324353448,-1,-1
48,0.282661753202,0.907403049699,2.30570309121,0.569100215517,-1,-1
49,0.264902669757,0.913568335843,2.33389868818,0.568292025862,-1,-1
50,0.272852134206,0.91069747741,2.35634016374,0.565193965517,-1,-1
51,0.272644458204,0.911026920181,2.50072814678,0.553340517241,-1,-1
52,0.252049801041,0.918815888554,2.3556796189,0.561153017241,-1,-1
53,0.258789311533,0.916603915663,2.35787966128,0.558863146552,-1,-1
54,0.248208002558,0.919686558735,2.46374392304,0.549703663793,-1,-1
55,0.237614305331,0.922486822289,2.34209274835,0.567483836207,-1,-1
56,0.236395233434,0.922769201807,2.33152267645,0.580010775862,-1,-1
57,0.219987279433,0.927122552711,2.57156149478,0.554283405172,-1,-1
58,0.229468582961,0.926204819277,2.47958042498,0.56802262931,-1,-1
59,0.222844468295,0.927428463855,2.54058630302,0.558997844828,-1,-1
60,0.21832031457,0.930016942771,2.39849560631,0.56869612069,-1,-1
61,0.206861789024,0.932558358434,2.46291854464,0.572198275862,-1,-1
62,0.20202904226,0.93460560994,2.46530842164,0.570177801724,-1,-1
63,0.207341960463,0.932817206325,2.45212744433,0.573814655172,-1,-1
64,0.198012470851,0.935311558735,2.48298623233,0.568965517241,-1,-1
65,0.193190833935,0.938629518072,2.41871777074,0.580280172414,-1,-1
66,0.19036640752,0.937617658133,2.60184832277,0.565059267241,-1,-1
67,0.189738109685,0.938653049699,2.49579848092,0.578663793103,-1,-1
68,0.188768512154,0.939641378012,2.52547933315,0.567079741379,-1,-1
69,0.187806819072,0.938488328313,2.47323323529,0.572871767241,-1,-1
70,0.179764324541,0.941076807229,2.51878341724,0.572063577586,-1,-1
71,0.173891311741,0.94342996988,2.46676394035,0.578259698276,-1,-1
72,0.173445156057,0.942606362952,2.4802472242,0.580145474138,-1,-1
73,0.171229654283,0.945830195783,2.55230532638,0.566945043103,-1,-1
74,0.168436051784,0.945430158133,2.51299001636,0.576778017241,-1,-1
