epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,4.88265580083,0.0956325301205,4.75374892662,0.0408135775862,-1,-1
1,3.89783147444,0.197995105422,3.01082469266,0.270474137931,-1,-1
2,3.50906770272,0.266542733434,3.58501241536,0.277613146552,-1,-1
3,3.13530335728,0.315629706325,2.65448005035,0.362607758621,-1,-1
4,2.87236049305,0.36274002259,2.38492265857,0.412311422414,-1,-1
5,2.66140860606,0.395237198795,2.32670075318,0.420932112069,-1,-1
6,2.45483366732,0.426581325301,2.50283993524,0.42739762931,-1,-1
7,2.30259745272,0.450889495482,2.20225505788,0.45474137931,-1,-1
8,2.18769948131,0.465808546687,2.15289789027,0.471443965517,-1,-1
9,2.04579577353,0.488375376506,2.01150230087,0.492860991379,-1,-1
10,1.91410268897,0.509389118976,1.94513200275,0.504310344828,-1,-1
11,1.80086208862,0.527861445783,1.98642678507,0.495689655172,-1,-1
12,1.72413232671,0.542827560241,1.87777334041,0.50942887931,-1,-1
13,1.62422013498,0.562523531627,1.85762531798,0.521417025862,-1,-1
14,1.54624670852,0.574077560241,1.75254792181,0.538389008621,-1,-1
15,1.47630388801,0.59132624247,1.77816681615,0.540005387931,-1,-1
16,1.41837811901,0.60210372741,1.81758692758,0.52734375,-1,-1
17,1.35937388906,0.617163968373,1.73284841611,0.546740301724,-1,-1
18,1.30871120921,0.626270707831,1.72994090565,0.54916487069,-1,-1
19,1.26342952251,0.637824736446,1.63864402524,0.571794181034,-1,-1
20,1.22200369117,0.649190512048,1.64089844556,0.569234913793,-1,-1
21,1.17545679984,0.660203313253,1.88232460515,0.531654094828,-1,-1
22,1.13386669127,0.666745105422,1.68149056311,0.56478987069,-1,-1
23,1.10277734051,0.673145707831,1.71419160736,0.561691810345,-1,-1
24,1.06115269894,0.688417733434,1.6765027149,0.573949353448,-1,-1
25,1.04451086776,0.691359186747,1.71460602818,0.562365301724,-1,-1
26,1.0035370723,0.703830948795,1.64721986138,0.575565732759,-1,-1
27,0.978215928717,0.705666415663,1.66524321046,0.575026939655,-1,-1
28,0.952134061111,0.716161521084,1.66996991634,0.583917025862,-1,-1
29,0.922118822315,0.722373870482,1.78812863703,0.552262931034,-1,-1
30,0.908417172461,0.725950677711,1.67006335176,0.582704741379,-1,-1
31,0.880505956979,0.729833396084,1.66872282686,0.580953663793,-1,-1
32,0.851501058383,0.742634600904,1.6636155371,0.579067887931,-1,-1
33,0.839065672583,0.744140625,1.67706943072,0.582570043103,-1,-1
34,0.81274993601,0.749270519578,1.64510522218,0.594288793103,-1,-1
35,0.797062024295,0.754588667169,1.68635941168,0.580953663793,-1,-1
36,0.776476902057,0.761365775602,1.74590641671,0.581357758621,-1,-1
37,0.759233439005,0.766848644578,1.6810340943,0.596174568966,-1,-1
38,0.752237931612,0.766895707831,1.76468884945,0.575969827586,-1,-1
39,0.736904884049,0.771743222892,1.6764698563,0.586206896552,-1,-1
40,0.725214609091,0.775367093373,1.72411550119,0.588092672414,-1,-1
41,0.700424648193,0.781955948795,1.64537226332,0.59927262931,-1,-1
42,0.688586388097,0.784426769578,1.6845136552,0.593076508621,-1,-1
43,0.680296697979,0.786050451807,1.68499143781,0.594558189655,-1,-1
44,0.667479605111,0.790662650602,1.72015301729,0.593615301724,-1,-1
45,0.655938984131,0.792992281627,1.71349857799,0.595770474138,-1,-1
46,0.642125201602,0.796216114458,1.73314360092,0.591594827586,-1,-1
47,0.625851634037,0.801134224398,1.69141082311,0.597117456897,-1,-1
48,0.620021503733,0.804122740964,1.83015389072,0.573275862069,-1,-1
49,0.606600502349,0.808758471386,1.7472180457,0.602640086207,-1,-1
50,0.603853494916,0.807934864458,1.7054923259,0.602505387931,-1,-1
51,0.588938082378,0.812923569277,1.71250855512,0.603044181034,-1,-1
52,0.583288098674,0.812452936747,1.7815561089,0.587823275862,-1,-1
53,0.562118568604,0.82179499247,1.78086854672,0.588362068966,-1,-1
54,0.562788450215,0.819465361446,1.73590499163,0.594288793103,-1,-1
55,0.562354560986,0.821865587349,1.80638379886,0.592403017241,-1,-1
56,0.550501798829,0.823701054217,1.7159633061,0.603313577586,-1,-1
57,0.541359355292,0.828995670181,1.77662211451,0.590921336207,-1,-1
58,0.526552479939,0.833890248494,1.74611606064,0.600215517241,-1,-1
59,0.531077832253,0.828477974398,1.75601070708,0.599137931034,-1,-1
60,0.522069373314,0.832195971386,1.88395588973,0.580145474138,-1,-1
61,0.516477187355,0.834572665663,1.84949534309,0.582165948276,-1,-1
62,0.499887619123,0.839231927711,1.82999740387,0.593480603448,-1,-1
63,0.494621861591,0.840761483434,1.83896364426,0.590517241379,-1,-1
64,0.497002049832,0.841843938253,1.75533839546,0.601293103448,-1,-1
65,0.490083729197,0.841796875,1.84937064607,0.589439655172,-1,-1
66,0.481474828648,0.842455760542,1.85268734652,0.589035560345,-1,-1
67,0.473509384387,0.846950301205,1.87470039828,0.582839439655,-1,-1
68,0.466879069626,0.849303463855,1.81939212207,0.605603448276,-1,-1
69,0.465355091695,0.848056287651,1.84183161423,0.599407327586,-1,-1
70,0.45880769274,0.850762424699,1.80192821807,0.590786637931,-1,-1
71,0.45097217076,0.855304028614,1.77197637435,0.604391163793,-1,-1
72,0.447843898761,0.853798004518,1.83619971522,0.602640086207,-1,-1
73,0.445369309106,0.85695124247,1.83319139892,0.596578663793,-1,-1
74,0.435214251145,0.858057228916,1.81718280809,0.601966594828,-1,-1
75,0.431739741645,0.860951618976,1.84333857175,0.601966594828,-1,-1
76,0.430130143302,0.861281061747,1.86603872324,0.595905172414,-1,-1
77,0.423389034997,0.862057605422,1.83591302099,0.607219827586,-1,-1
78,0.422750805965,0.862998870482,1.84710644648,0.601158405172,-1,-1
79,0.424830791462,0.860622176205,1.84090623979,0.600619612069,-1,-1
80,0.417912844479,0.862998870482,1.81277578041,0.607354525862,-1,-1
81,0.408813329885,0.868222891566,1.90837974795,0.590786637931,-1,-1
82,0.404749128025,0.867163968373,1.83221429586,0.603582974138,-1,-1
83,0.414240326598,0.865987387048,1.86010766029,0.600350215517,-1,-1
84,0.397092321102,0.871446724398,1.83521319258,0.602101293103,-1,-1
85,0.39485942339,0.873470444277,1.86668909829,0.599003232759,-1,-1
86,0.380746199648,0.875847138554,1.87176329925,0.60708512931,-1,-1
87,0.391067622476,0.873846950301,1.81402201488,0.611530172414,-1,-1
88,0.380426859236,0.875023531627,1.88503119452,0.605334051724,-1,-1
89,0.389979794981,0.874599962349,1.93140284563,0.592941810345,-1,-1
90,0.387362766068,0.873682228916,1.81779180519,0.606276939655,-1,-1
91,0.381962815636,0.875305911145,1.86606285901,0.61166487069,-1,-1
92,0.376104896731,0.877847326807,1.8681361963,0.61099137931,-1,-1
93,0.366350969591,0.881212349398,1.8453628503,0.608297413793,-1,-1
94,0.366522398878,0.879635730422,1.86148203447,0.608432112069,-1,-1
95,0.370354600834,0.877870858434,1.87384381582,0.608028017241,-1,-1
96,0.356402328126,0.8828125,1.83488761557,0.610587284483,-1,-1
97,0.368618458869,0.879776920181,1.80321003445,0.613415948276,-1,-1
98,0.345636038132,0.887495293675,1.89783798621,0.602370689655,-1,-1
99,0.355921552124,0.882365399096,1.84804799022,0.61099137931,-1,-1
test set performance,-1,-1,-1,-1,1.88324179099,0.607572115385
