epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,4.44332341904,0.117540474398,5.52397841421,0.0619612068966,-1,-1
1,3.63865777886,0.216773343373,3.40798384979,0.216190732759,-1,-1
2,3.17407382037,0.282873682229,3.02277867547,0.295123922414,-1,-1
3,2.83581583902,0.337208207831,2.83314553623,0.330684267241,-1,-1
4,2.577734856,0.375494164157,2.76131983461,0.355603448276,-1,-1
5,2.33533187875,0.412062311747,2.51596389146,0.391567887931,-1,-1
6,2.14134315446,0.44827748494,2.37205818193,0.417429956897,-1,-1
7,1.98208191273,0.47804499247,2.2387046814,0.444908405172,-1,-1
8,1.85171637944,0.505247552711,2.38238886718,0.41958512931,-1,-1
9,1.73019205303,0.531367658133,2.1441833233,0.467941810345,-1,-1
10,1.63058267157,0.549581137048,2.03812606376,0.482893318966,-1,-1
11,1.54334327363,0.572242093373,2.24782929749,0.455953663793,-1,-1
12,1.46035030053,0.592408697289,2.08905260316,0.483297413793,-1,-1
13,1.39717332498,0.606033509036,2.10184257606,0.479795258621,-1,-1
14,1.31830151846,0.623705760542,2.18564347152,0.46646012931,-1,-1
15,1.25310788259,0.639471950301,2.1164537401,0.481681034483,-1,-1
16,1.19899429955,0.652673192771,2.24783036627,0.466325431034,-1,-1
17,1.13427155546,0.669804216867,2.20684958326,0.484240301724,-1,-1
18,1.08246059967,0.681828878012,2.07426501143,0.495824353448,-1,-1
19,1.02936359917,0.692253388554,2.08619307238,0.513065732759,-1,-1
20,0.979865501264,0.706984186747,2.11144595311,0.512257543103,-1,-1
21,0.929749848972,0.721338478916,2.19241475853,0.501751077586,-1,-1
22,0.900336072747,0.729221573795,2.33515603378,0.484509698276,-1,-1
23,0.861614504672,0.737692959337,2.33038233477,0.487203663793,-1,-1
24,0.825686658362,0.746752635542,2.20638081534,0.515625,-1,-1
25,0.780245838754,0.759059676205,2.20679571711,0.514143318966,-1,-1
26,0.752419555313,0.766119164157,2.19038541564,0.51171875,-1,-1
27,0.737685577069,0.771296121988,2.26489329955,0.51333512931,-1,-1
28,0.695271580963,0.782779555723,2.3472297356,0.509159482759,-1,-1
29,0.680271684405,0.787109375,2.2829217623,0.516029094828,-1,-1
30,0.653904196369,0.794192394578,2.23429202211,0.516971982759,-1,-1
31,0.633559882372,0.799016378012,2.3337871494,0.505253232759,-1,-1
32,0.604246040873,0.810288027108,2.33427711807,0.520608836207,-1,-1
33,0.583442911416,0.81202936747,2.32023985838,0.524380387931,-1,-1
34,0.578932255237,0.815723832831,2.38123255351,0.511449353448,-1,-1
35,0.55486372185,0.822571536145,2.41063882154,0.513469827586,-1,-1
36,0.541773004525,0.82711314006,2.35429528664,0.524784482759,-1,-1
37,0.519793193653,0.833843185241,2.52062701768,0.516298491379,-1,-1
