epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,5.8327709467,0.0296474358974,4.8186023378,0.0102831196581,-1,-1
1,5.0810656517,0.0504807692308,5.04565935868,0.0173611111111,-1,-1
2,4.93700967997,0.0709134615385,4.71127339204,0.0580929487179,-1,-1
3,4.59979841495,0.0935496794872,4.02392725252,0.0845352564103,-1,-1
4,4.52483648062,0.114383012821,6.80656106248,0.0936164529915,-1,-1
5,4.34608712105,0.125801282051,5.06090435921,0.132211538462,-1,-1
6,4.18779271841,0.144230769231,4.84066197403,0.138488247863,-1,-1
7,3.96687558675,0.159855769231,3.75048119186,0.147435897436,-1,-1
8,3.84708308104,0.171875,5.77045331653,0.159455128205,-1,-1
9,3.71147085459,0.195713141026,3.68412397866,0.182291666667,-1,-1
10,3.62351641747,0.215344551282,3.93640502396,0.136485042735,-1,-1
11,3.46236341428,0.22796474359,3.59955283719,0.218082264957,-1,-1
12,3.29748868331,0.247395833333,3.50152647088,0.218215811966,-1,-1
13,3.15658816313,0.266426282051,3.4328182467,0.211538461538,-1,-1
14,3.00502632291,0.295072115385,3.52204132793,0.231169871795,-1,-1
15,2.85166444916,0.314302884615,3.33017246132,0.228231837607,-1,-1
16,2.71871306957,0.335536858974,3.38637379398,0.238915598291,-1,-1
17,2.59304409761,0.346754807692,3.5283036395,0.238782051282,-1,-1
18,2.42692453968,0.374599358974,3.57661207568,0.230502136752,-1,-1
19,2.2840231252,0.409855769231,3.57373973956,0.258012820513,-1,-1
20,2.17802995443,0.419871794872,3.38486518921,0.263621794872,-1,-1
21,1.98632543973,0.456730769231,3.41917583372,0.256009615385,-1,-1
22,1.86998471618,0.480969551282,3.31506938914,0.274038461538,-1,-1
23,1.74440977818,0.51422275641,3.3608055451,0.277377136752,-1,-1
24,1.60022072876,0.551282051282,3.96748628677,0.241185897436,-1,-1
25,1.47130171878,0.579126602564,3.33631353246,0.288995726496,-1,-1
26,1.41207545002,0.594951923077,3.35076195613,0.289797008547,-1,-1
27,1.27471439044,0.630608974359,3.3852974044,0.297275641026,-1,-1
28,1.19453367362,0.641225961538,3.4175227045,0.301282051282,-1,-1
29,1.14288254541,0.667868589744,3.42296218872,0.293269230769,-1,-1
30,1.06677437325,0.6875,3.40771094245,0.30608974359,-1,-1
31,1.00489204816,0.707732371795,3.40624550469,0.302884615385,-1,-1
32,0.920078507792,0.71734775641,3.47329377619,0.292334401709,-1,-1
33,0.843560665464,0.752804487179,3.4375773383,0.307692307692,-1,-1
34,0.773627855075,0.76422275641,3.58242677929,0.293135683761,-1,-1
35,0.736913680266,0.775440705128,3.56303636946,0.308226495726,-1,-1
36,0.696789217874,0.785256410256,3.70814852124,0.302216880342,-1,-1
37,0.68468107541,0.795072115385,3.69911208723,0.302751068376,-1,-1
38,0.661196463001,0.793469551282,3.71969652176,0.306623931624,-1,-1
39,0.590030805614,0.8203125,3.75731140528,0.313701923077,-1,-1
40,0.566113919306,0.825120192308,3.78892582298,0.308360042735,-1,-1
41,0.554914251734,0.831330128205,3.7773706699,0.306623931624,-1,-1
42,0.518375665809,0.836137820513,3.86286325027,0.303819444444,-1,-1
43,0.478302966708,0.853766025641,3.87421164248,0.313167735043,-1,-1
44,0.495217105517,0.850961538462,3.91675210712,0.294471153846,-1,-1
45,0.466520982484,0.858573717949,4.04140698706,0.300080128205,-1,-1
46,0.481133659299,0.846153846154,3.95176133233,0.29874465812,-1,-1
47,0.430789390627,0.862780448718,4.08456721673,0.302483974359,-1,-1
48,0.430279689817,0.864783653846,3.95539347535,0.315304487179,-1,-1
49,0.403745114612,0.8671875,4.099382103,0.311030982906,-1,-1
50,0.405695574788,0.873397435897,4.15911069589,0.279914529915,-1,-1
51,0.376935636625,0.881209935897,4.43338033277,0.294738247863,-1,-1
52,0.367650886042,0.880008012821,4.30202870695,0.307158119658,-1,-1
53,0.362316489841,0.882211538462,4.16862926116,0.29874465812,-1,-1
54,0.348443529497,0.89202724359,4.15632415633,0.308760683761,-1,-1
55,0.328609759418,0.897836538462,4.27936779638,0.302483974359,-1,-1
56,0.324839762102,0.898036858974,4.32188229072,0.294871794872,-1,-1
57,0.333750988452,0.892227564103,4.21140652029,0.312099358974,-1,-1
58,0.325676798104,0.900040064103,4.37823445675,0.31063034188,-1,-1
59,0.339190814835,0.890024038462,4.39605174207,0.309829059829,-1,-1
60,0.317708947075,0.904046474359,4.41560979888,0.306356837607,-1,-1
61,0.296764543137,0.902243589744,4.44575264413,0.290197649573,-1,-1
62,0.306921828634,0.903645833333,4.40287892737,0.307959401709,-1,-1
63,0.309888172704,0.902443910256,4.54069968268,0.294070512821,-1,-1
64,0.299403937199,0.901442307692,4.77036702837,0.294604700855,-1,-1
65,0.320916096966,0.897636217949,4.33115134993,0.307692307692,-1,-1
66,0.29030835613,0.907852564103,4.49963777188,0.295405982906,-1,-1
67,0.271955070134,0.914463141026,4.55419608263,0.311164529915,-1,-1
68,0.257499852385,0.919471153846,4.62366762324,0.308226495726,-1,-1
69,0.260873733518,0.917067307692,4.47860620266,0.31063034188,-1,-1
70,0.250137649715,0.922876602564,4.71584937919,0.301148504274,-1,-1
71,0.27310693898,0.910657051282,4.67761911694,0.300347222222,-1,-1
72,0.259493053747,0.918870192308,4.55682841631,0.312366452991,-1,-1
73,0.263268511301,0.909254807692,4.61077012262,0.311965811966,-1,-1
74,0.255104142456,0.918068910256,4.70879041435,0.311298076923,-1,-1
75,0.262801178874,0.919671474359,4.5741222781,0.310363247863,-1,-1
76,0.236666927711,0.927884615385,4.8132745537,0.30515491453,-1,-1
77,0.248583832177,0.920072115385,4.74456388624,0.300747863248,-1,-1
78,0.228170464699,0.92828525641,4.54142447822,0.310496794872,-1,-1
79,0.228441904394,0.929286858974,4.61025281849,0.316239316239,-1,-1
80,0.218070526786,0.928485576923,4.59580192912,0.303018162393,-1,-1
81,0.21781452947,0.931490384615,4.77807412392,0.313568376068,-1,-1
82,0.216207481957,0.931290064103,4.83886749316,0.308360042735,-1,-1
83,0.222641191839,0.929086538462,4.7931385509,0.306356837607,-1,-1
84,0.1962831076,0.939703525641,4.86277862899,0.305822649573,-1,-1
85,0.223117847521,0.932291666667,4.81689727204,0.307692307692,-1,-1
86,0.217297400825,0.92828525641,4.82032651677,0.307291666667,-1,-1
87,0.203675904192,0.932291666667,4.96356657224,0.302083333333,-1,-1
88,0.208704444866,0.934895833333,4.99065378588,0.303952991453,-1,-1
89,0.228236007194,0.925881410256,4.95847333802,0.31063034188,-1,-1
90,0.206223228982,0.936298076923,5.00707111705,0.297008547009,-1,-1
91,0.22877482363,0.93108974359,4.87393499032,0.295138888889,-1,-1
92,0.191707808286,0.940905448718,4.78675069768,0.309161324786,-1,-1
93,0.20899271325,0.934294871795,5.04816356378,0.299813034188,-1,-1
94,0.202610074817,0.934895833333,4.89931181251,0.308226495726,-1,-1
95,0.208835197631,0.933894230769,5.02310674109,0.306757478632,-1,-1
96,0.191809640851,0.941907051282,5.00926244666,0.310496794872,-1,-1
97,0.185400007257,0.944911858974,5.01884603602,0.309695512821,-1,-1
98,0.200314015037,0.937900641026,4.97253418173,0.31343482906,-1,-1
99,0.16486637717,0.947315705128,4.96823958658,0.301949786325,-1,-1
test set performance,-1,-1,-1,-1,4.68013802706,0.308293269231
