epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,4.19138523972,0.0865257906627,5.17632380847,0.05078125,-1,-1
1,3.54584153517,0.165097891566,3.43718440779,0.193292025862,-1,-1
2,3.18465035723,0.221950301205,3.01099022092,0.278421336207,-1,-1
3,2.91542065287,0.266848644578,2.72457889031,0.316675646552,-1,-1
4,2.69336871354,0.314147213855,2.64367173047,0.327316810345,-1,-1
5,2.53417623402,0.34273814006,2.41485342075,0.367860991379,-1,-1
6,2.39334530967,0.369752447289,2.50285276051,0.362338362069,-1,-1
7,2.28428207823,0.396531438253,2.28459838341,0.404229525862,-1,-1
8,2.17906877434,0.415615587349,2.11232722011,0.43978987069,-1,-1
9,2.09831385512,0.434417356928,2.34456233321,0.402613146552,-1,-1
10,2.02421382716,0.44928934488,2.02685447808,0.462015086207,-1,-1
11,1.94605989413,0.465690888554,2.01580887211,0.467672413793,-1,-1
12,1.88210722337,0.480727597892,1.96504534524,0.480872844828,-1,-1
13,1.81791233083,0.497199736446,1.87617892027,0.490436422414,-1,-1
14,1.75982400524,0.512565888554,1.88424462286,0.491379310345,-1,-1
15,1.70214990033,0.522943335843,1.82333570924,0.510371767241,-1,-1
16,1.65655965511,0.535368034639,1.86557663515,0.502693965517,-1,-1
17,1.60571176747,0.547628012048,1.80086771168,0.52182112069,-1,-1
18,1.55170476724,0.558005459337,1.76815303646,0.523168103448,-1,-1
19,1.50560985272,0.573159826807,1.80084296136,0.520204741379,-1,-1
20,1.47666732554,0.57570124247,1.76810409077,0.533001077586,-1,-1
21,1.41779460282,0.593514683735,1.83463301741,0.520878232759,-1,-1
22,1.38173696866,0.597303275602,1.83266609291,0.514682112069,-1,-1
23,1.34048750458,0.609116152108,1.76271662835,0.538389008621,-1,-1
24,1.31346256816,0.614504894578,1.79565398035,0.534752155172,-1,-1
25,1.27272413007,0.626247176205,1.72220998386,0.548221982759,-1,-1
26,1.2433132154,0.632365399096,1.79034223022,0.542564655172,-1,-1
27,1.21171722534,0.640672063253,1.80277120862,0.54067887931,-1,-1
28,1.17408086557,0.65281438253,1.73286636533,0.549703663793,-1,-1
