epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.38454380751,0.82140625,2.25946700191,0.9,2.23769458103,0.916875
1,2.2281615653,0.91828125,2.200955513,0.926375,2.18693229485,0.9345
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.3783948946,0.827125,2.25819626045,0.901125,2.23422394943,0.920125
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
